,0
0,73.772636
1,74.621498
2,72.074898
3,71.759048
4,69.784920
5,72.232826
6,72.607910
7,70.732506
8,70.160004
9,65.165504
10,64.553528
11,64.257408
12,62.875526
13,67.416000
14,67.100136
15,65.816963
16,66.961945
17,68.857094
18,70.160004
19,68.936058
20,71.838005
21,74.029274
22,73.831863
23,78.095955
24,76.437691
25,78.214394
26,83.189148
27,83.978813
28,87.058418
29,85.794991
30,88.045486
31,87.018951
32,87.157135
33,87.334816
34,88.499535
35,89.150986
36,89.052277
37,89.802444
38,91.519920
39,91.362000
40,90.276230
41,89.249695
42,90.098549
43,91.973976
44,89.960373
45,88.519272
46,90.927689
47,90.927689
48,90.473648
49,88.519272
50,88.716675
51,92.309555
52,93.513763
53,94.757477
54,93.730934
55,93.316376
56,93.059723
57,95.705040
58,92.210854
59,91.934486
60,95.744530
61,95.329964
62,96.395988
63,94.658760
64,94.856171
65,92.428017
66,93.178185
67,91.973976
68,91.697594
69,94.086266
70,95.941933
71,97.007957
72,97.126404
73,95.862984
74,95.132561
75,95.507637
76,94.717987
77,96.356499
78,94.757477
79,98.291138
80,99.218971
81,98.784660
82,100.363960
83,100.363960
84,98.587242
85,100.363960
86,101.311523
87,99.890160
88,99.811203
89,101.311523
90,102.811859
91,105.022858
92,113.827408
93,116.867546
94,118.565285
95,119.078552
96,118.841660
97,119.986649
98,120.815781
99,121.881798
100,124.250725
101,122.276611
102,122.118683
103,124.685036
104,125.474693
105,123.066261
106,122.474030
107,122.395058
108,119.354927
109,120.815781
110,123.184715
111,125.237785
112,125.277275
113,123.579536
114,124.250725
115,121.684372
116,120.697327
117,122.158180
118,123.776939
119,118.762695
120,121.921272
121,121.763351
122,123.066261
123,123.342636
124,123.816422
125,123.619011
126,122.671448
127,122.592476
128,120.973694
129,120.420952
130,117.183411
131,116.788574
132,116.670143
133,116.512199
134,116.235840
135,116.749100
136,115.209290
137,116.472725
138,117.025475
139,115.998924
140,116.956757
141,116.046432
142,118.421196
143,119.212776
144,122.695740
145,123.329018
146,123.012390
147,119.410675
148,119.687721
149,120.677208
150,120.993843
151,121.864594
152,122.735329
153,122.260384
154,122.299950
155,121.033417
156,121.231308
157,122.458275
158,120.875114
159,121.627098
160,122.220795
161,124.714294
162,126.178719
163,128.315994
164,128.593063
165,126.653671
166,121.547943
167,115.175682
168,116.521393
169,118.223297
170,120.162674
171,121.825012
172,119.885635
173,120.439735
