,0
0,4283.078125
1,4180.800781
2,4045.328369
3,4119.793457
4,4088.393311
5,4200.538574
6,4248.985840
7,4216.687500
8,4158.372070
9,4128.765625
10,4198.744629
11,4314.479004
12,4274.106934
13,4341.393555
14,4252.574219
15,4245.397461
16,4285.770020
17,4306.404297
18,4321.656738
19,4134.147949
20,4332.421875
21,4370.103027
22,4444.567871
23,4444.567871
24,4539.667969
25,4519.930176
26,4409.578613
27,4404.196289
28,4446.362793
29,4437.391113
30,4548.640137
31,4555.816895
32,4481.352051
33,4485.837891
34,4430.213867
35,4357.542969
36,4344.982910
37,4401.504395
38,4441.876953
39,4403.299316
40,4376.383301
41,4449.950684
42,4584.525879
43,4548.640137
44,4510.958496
45,4530.695801
46,4618.619141
47,4598.880371
48,4659.888184
49,4701.157715
50,4654.505371
51,4649.122070
52,4622.207031
53,4661.682617
54,4570.170898
55,4620.413574
56,4602.469727
57,4588.115234
58,4559.406250
59,4562.994141
60,4593.498047
61,4654.505371
62,4482.249512
63,4396.121094
64,4337.805176
65,4274.106934
66,4275.003418
67,4189.773438
68,4189.773438
69,4165.549316
70,4195.155762
71,4326.142090
72,4306.404297
73,4259.751953
74,4279.489746
75,4247.191406
76,4257.060059
77,4288.460938
78,4256.162109
79,4307.301758
80,4357.542969
81,4376.383301
82,4434.699707
83,4444.567871
84,4470.585449
85,4501.986816
86,4510.958496
87,4465.203125
88,4519.930176
89,4579.143066
90,4638.355957
91,4670.654785
92,4690.391602
93,4731.662109
94,4781.902344
95,4769.342285
96,4805.229492
97,4801.641602
98,4837.527344
99,4832.144531
100,4799.846680
101,4789.080078
102,4772.931641
103,4735.250488
104,4598.880371
105,4677.832031
106,4507.370117
107,4597.087402
108,4475.969238
109,4552.228027
110,4597.087402
111,4643.631836
112,4623.633301
113,4590.904297
114,4594.541992
115,4714.541504
116,4665.450195
117,4765.450195
118,4872.722656
119,4792.723145
120,4859.996094
121,4814.541504
122,4847.268555
123,4801.812988
124,4892.722656
125,4889.086914
126,4938.177246
127,4963.632324
128,4981.813477
129,4956.359375
130,5007.268555
131,5030.904297
132,5058.178223
133,5121.812500
134,5098.177246
135,5119.995117
136,5058.178223
137,5119.995117
138,5105.450195
139,5081.813965
140,5074.540527
141,5001.813965
142,5109.086426
143,5192.722168
144,5223.631836
145,5203.632324
146,5132.722656
147,5149.086914
148,5089.085938
149,5018.177246
150,5009.086914
151,5009.086914
152,5059.995605
153,5110.904785
154,5109.086426
155,4998.177246
156,5021.812988
157,5036.359863
158,5076.358887
159,5138.176758
160,5107.268066
161,5181.812988
162,5218.176758
163,5234.540527
164,5189.086426
165,5419.994629
166,5129.086426
167,4939.995605
168,4889.086914
169,5019.995117
170,5141.813477
171,5129.086426
172,5069.086426
173,5054.541016
174,4994.540527
175,4941.812988
176,4972.723145
177,5019.995117
178,4923.631348
179,5023.631836
180,4927.268066
181,4876.358887
182,4847.268555
183,4845.449219
184,4910.904297
185,4934.541016
186,5076.358887
187,5072.722168
188,5103.631836
189,5049.086914
190,5105.450195
191,5030.904297
192,4941.812988
193,4907.268555
194,4945.449707
195,4877.877441
196,4874.540527
197,4970.903809
198,4919.994629
199,4983.631348
200,4945.449707
201,4909.086426
202,4947.268066
203,4910.904297
204,4975.129883
205,5084.915039
206,5011.724609
207,4916.577148
208,4803.130859
209,4795.811523
210,4854.364746
211,4876.322266
212,4881.812012
213,4887.300781
214,4830.577637
215,4803.130859
216,4746.408691
217,4746.408691
218,4669.559570
219,4601.857910
220,4514.029297
221,4528.666504
222,4569.836914
223,4547.879395
224,4634.792480
225,4704.324219
