,0
0,270.790649
1,262.069672
2,251.263382
3,249.114792
4,239.888229
5,246.713379
6,257.835693
7,258.467590
8,255.497406
9,255.244675
10,256.318970
11,259.289154
12,253.980743
13,255.939804
14,253.096054
15,255.560669
16,258.341248
17,262.259277
18,255.750275
19,249.051544
20,260.932159
21,255.813385
22,268.578796
23,273.255249
24,271.675415
25,275.214233
26,272.812927
27,279.953918
28,279.953918
29,273.002533
30,282.860870
31,284.377563
32,281.281036
33,275.972595
34,275.846283
35,274.519165
36,271.169830
37,275.340668
38,280.017120
39,279.448364
40,284.377563
41,283.745636
42,289.117157
43,287.410889
44,285.262299
45,284.883118
46,288.927582
47,288.674805
48,297.522125
49,299.797119
50,306.938141
51,307.127747
52,308.012512
53,312.309784
54,310.161102
55,310.224365
56,308.897278
57,308.391693
58,310.540253
59,301.756226
60,285.957489
61,282.860870
62,288.485229
63,284.377563
64,284.377563
65,278.626862
66,279.764374
67,280.333130
68,280.965057
69,283.935242
70,283.619232
71,287.031708
72,290.317932
73,291.139435
74,292.276947
75,285.641479
76,282.797699
77,281.723389
78,281.786560
79,284.251221
80,285.388733
81,289.812347
82,286.589386
83,287.537292
84,285.641479
85,292.845673
86,287.790070
87,283.998383
88,280.901886
89,278.058105
90,281.786560
91,281.533783
92,284.756714
93,286.589386
94,286.842163
95,289.180420
96,291.392242
97,295.181549
98,291.678802
99,293.844147
100,291.233032
101,291.615143
102,293.398285
103,297.474182
104,290.596100
105,291.169281
106,290.978210
107,292.506653
108,285.883484
109,289.004028
110,291.678802
111,297.601501
112,298.365723
113,299.703217
114,292.315582
115,292.761444
116,283.399658
117,282.826508
118,278.368591
119,275.120667
120,277.158508
121,273.846924
122,276.203247
123,279.897034
124,281.170746
125,284.673370
126,289.577179
127,286.647705
128,287.220856
129,284.545990
130,285.628693
131,283.972839
132,288.812958
133,294.162506
134,289.258698
135,290.723511
136,280.852264
137,282.444397
138,278.368591
139,270.726288
140,268.815735
141,267.605743
142,273.019043
143,273.146332
144,278.177521
145,277.859039
146,275.056885
147,271.681671
148,272.254822
149,269.261597
150,268.624695
151,269.643677
152,271.426849
153,275.693787
154,277.031189
155,272.573181
156,274.865814
157,276.012177
158,279.323853
159,278.241150
160,276.394287
161,276.521667
162,282.444397
163,283.781769
164,274.483734
165,272.955292
166,263.784607
167,259.517670
168,241.685806
169,232.451401
170,246.334885
171,248.181686
172,239.520538
173,239.647858
174,239.456802
175,239.966309
176,240.093719
177,242.895782
178,244.870087
179,249.710129
180,242.450027
181,238.819977
182,238.374207
183,237.227859
184,240.157364
185,245.570663
186,246.398514
187,243.596344
188,244.870087
189,247.162735
190,250.601746
191,250.410690
192,259.326630
193,264.930969
194,264.039337
195,264.867310
196,256.524445
197,257.925568
198,255.696564
199,257.861938
200,252.448624
201,246.780640
202,246.908035
203,248.627548
204,250.155960
205,252.193939
206,252.321228
207,246.908035
208,235.635681
209,229.904022
210,232.451401
211,233.088318
212,231.305069
213,232.960922
214,233.725143
215,236.654617
216,239.584213
217,237.610001
218,236.208862
219,232.324097
220,226.592346
221,224.936615
222,230.795654
223,231.368820
224,224.959656
225,228.420563
226,231.176514
227,229.253799
228,228.292450
229,227.202866
230,232.201950
231,235.919266
232,246.430206
233,248.801529
234,249.827042
235,248.929733
236,237.008759
237,238.418808
238,235.855118
239,233.804276
240,234.957916
241,233.483795
242,233.676071
